Date,Time,Headline,Publisher,URL,Topic,Source_Weight,Raw_Bullish,Raw_Bearish,Weighted_Bullish,Weighted_Bearish,NSS
2026-08-12,07:16:39,"Brazil's natural areas shrink, worsening El Niño impact",RTE,https://www.rte.ie/news/newslens/2026/0812/1587536-brazil-land/,Macro,0.5,0.011997363530099392,0.9709643721580505,0.005998681765049696,0.48548218607902527,-0.4794835043139756
2026-08-12,07:17:50,How long can you feed deer?,Lifesciencesworld.com,https://www.lifesciencesworld.com/how-long-can-you-feed-deer/,Macro,0.5,0.027917752042412758,0.05625198781490326,0.013958876021206379,0.02812599390745163,-0.01416711788624525
2026-08-12,07:19:36,"Redmi Note 17 review: 8,000 mAh battery is star of Xiaomi's mid-range phone",Business Standard,https://www.business-standard.com/technology/tech-reviews/redmi-note-17-review-8-000-mah-battery-is-star-of-xiaomi-s-mid-range-phone-126081200700_1.html,Macro,0.5,0.3262898325920105,0.007575606927275658,0.16314491629600525,0.003787803463637829,0.15935711283236742
2026-08-12,07:22:12,Phillies Manager Explains Early Hook for Cristopher Sanchez After Cardinals Loss,Heavy.com,https://heavy.com/sports/mlb/philadelphia-phillies/don-mattingly-early-hook-cristopher-sanchez/,Macro,0.5,0.08992742747068405,0.13356882333755493,0.044963713735342026,0.06678441166877747,-0.02182069793343544
2026-08-12,07:23:33,Why did my deer disappeared?,Lifesciencesworld.com,https://www.lifesciencesworld.com/why-did-my-deer-disappeared/,Macro,0.5,0.028099147602915764,0.544581413269043,0.014049573801457882,0.2722907066345215,-0.2582411328330636
2026-08-12,07:33:02,"NALCO, Hindalco gain up to 8% as global aluminium prices hit 7-week high amid Mideast tensions",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/nalco-hindalco-gain-up-to-8-as-global-aluminium-prices-hit-7-week-high-amid-mideast-tensions/articleshow/133174890.cms,Geopolitics,0.5,0.9409528970718384,0.02324659936130047,0.4704764485359192,0.011623299680650234,0.45885314885526896
2026-08-12,07:43:35,Why would a squirrel stay on the ground?,Lifesciencesworld.com,https://www.lifesciencesworld.com/why-would-a-squirrel-stay-on-the-ground/,Macro,0.5,0.027422331273555756,0.22997133433818817,0.013711165636777878,0.11498566716909409,-0.10127450153231621
2026-08-12,07:48:40,Are June bugs clumsy?,Lifesciencesworld.com,https://www.lifesciencesworld.com/are-june-bugs-clumsy/,Macro,0.5,0.04397626593708992,0.595546543598175,0.02198813296854496,0.2977732717990875,-0.27578513883054256
2026-08-12,07:54:34,UK’s biggest power supplier issues solar eclipse warning,RT,https://www.rt.com/news/644111-uk-energy-solar-eclipse/,Supply,0.5,0.05147441476583481,0.023428745567798615,0.025737207382917404,0.011714372783899307,0.014022834599018097
2026-08-12,08:19:27,What kills algae in stock tanks?,Lifesciencesworld.com,https://www.lifesciencesworld.com/what-kills-algae-in-stock-tanks/,Macro,0.5,0.022707795724272728,0.3995438814163208,0.011353897862136364,0.1997719407081604,-0.18841804284602404
2026-08-12,08:29:06,AI’s Volatile Power Demand Is Damaging Its Own Data Centers,Insurance Journal,https://www.insurancejournal.com/news/international/2026/08/12/881044.htm,Macro,0.5,0.008600297383964062,0.9637317061424255,0.004300148691982031,0.48186585307121277,-0.47756570437923074
2026-08-12,08:30:30,HomePod Mini 2 Could Finally Launch with Siri AI Support,Geeky Gadgets,https://www.geeky-gadgets.com/apple-homepod-mini-2-rumors/,Supply,0.5,0.30148589611053467,0.007321625482290983,0.15074294805526733,0.0036608127411454916,0.14708213531412184
2026-08-12,08:50:46,Spain prepares for rare solar eclipse against backdrop of heat and wildfires,Abcnews.com,https://abcnews.com/Technology/wireStory/spain-prepares-rare-solar-eclipse-backdrop-heat-wildfires-135569463,Macro,0.5,0.04931262880563736,0.05544794350862503,0.02465631440281868,0.027723971754312515,-0.0030676573514938354
2026-08-12,09:00:00,Are hacks of U.S. water facilities a new front in the Iran war?,NPR,https://www.npr.org/2026/08/12/nx-s1-5927437/cyberattack-water-iran-war,Geopolitics,0.5,0.028471440076828003,0.6030882596969604,0.014235720038414001,0.3015441298484802,-0.2873084098100662
