Date,Close,Volume,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Last_Swing_High_Price,Last_Swing_Low_Price,Bullish_BOS,Bearish_BOS
2021-11-14,0.7474930286407471,892532,-0.035994804376305846,0.06345701064229353,-0.015704937922852595,-0.0008879026013847345,0.09878937038059114,0.5245196040326503,0.5609039300900226,50.52083075805407,-0.00378934141885115,0.11879522660736438,26.95441688000012,1.4347358276985036,-0.012058449079681526,0.08769256395853683,-0.03158812491252121,-0.5838939879149431,False,False,False,True,0.8212159872055054,0.6395379900932312,False,False
2021-11-15,0.7185620069503784,751965,-0.03947297663559486,-0.0030736252144043926,-0.004641539318284482,-0.14220068661341606,0.1458822535892592,0.5230075117366464,0.5438660972893532,47.89297016173301,-0.004856927430990799,0.12050086935914002,24.843348625577935,1.3925008244071517,-0.04182738481555033,0.038394511007890285,-0.0668539009306644,-0.1574923924296272,False,False,True,False,0.8908270001411438,0.6395379900932312,False,False
2021-11-16,0.6773480176925659,1012523,-0.059066802893159194,-0.04132943992035246,-0.06108542360820346,-0.1379395774690957,0.1862261731913748,0.135231054081599,0.5661140014172386,44.353597768159176,-0.007944907266965142,0.45567540157861103,25.098334369424013,1.3903219695487903,-0.08841815962642298,-0.025993344614894602,-0.11551335233182476,0.3465028292540211,False,False,False,False,0.8908270001411438,0.6395379900932312,False,False
2021-11-17,0.684715986251831,472484,0.010818934214213856,0.05141962591222748,-0.12167718708817142,-0.10020458360882344,0.2103891866426812,-0.416913623476946,0.6628392533434251,45.13422518134664,-0.009018858702214836,0.45839858795998645,21.804999600878226,1.3889276965570114,-0.06760225140116004,-0.021350914479300858,-0.09683851930896421,-0.5333597360257496,False,False,False,False,0.8908270001411438,0.6395379900932312,False,False
2021-11-18,0.5696489810943604,1095628,-0.18398378518322112,-0.24691535911720466,-0.3111211399101688,-0.2511821854280971,0.08216700944270344,-0.4367271748696038,0.4331051204763806,36.518250721607046,-0.01656711603411718,0.5272031022895654,27.73022204788794,1.5228903111026835,-0.21125370624243867,-0.1886761895377614,-0.24219133319357075,1.318867940501689,False,False,False,False,0.8908270001411438,0.6395379900932312,False,True
2021-11-19,0.6335949897766113,777056,0.10638958442893479,-0.22602737737744616,-0.15088893672012837,-0.39131498951640803,0.280001672942248,-0.4216938841552941,0.6381066214809639,43.027232336028995,-0.016315698606815747,0.45035329042333966,29.44486817767824,1.288012615137096,-0.1148033581972099,-0.10271564553810535,-0.14992483511944432,-0.2907665740561578,False,False,True,False,3.8288590908050537,0.6395379900932312,False,False
2021-11-20,0.6697559952735901,805555,0.055503526974895454,-0.14580632347023692,-0.06970236327565144,-0.2887543046615055,0.4040797552856822,-0.34314382364006607,0.5406205839167838,46.37563777274069,-0.012924763077241459,0.400321234915375,29.581836833395865,1.3035113120138582,-0.05839124872358272,-0.05711537553953724,-0.0935838951091554,0.03667560639130252,False,False,False,False,3.8288590908050537,0.6395379900932312,False,False
2021-11-21,0.6340270042419434,864480,-0.05482191292260446,-0.16463343201653555,-0.10117642137424188,-0.4264707501327401,0.24540676790137628,-0.6548849738167318,0.39838248651628033,43.646147360775956,-0.012302190348304102,0.39869663851151776,31.202236048117594,1.2685261970584443,-0.10308197377451003,-0.11152227095939521,-0.13333819114515807,0.07314832630919055,False,False,False,False,3.8288590908050537,0.6395379900932312,False,True
2021-11-22,0.574675977230072,1440834,-0.09828518287095973,-0.22344563825190047,-0.22651926346630477,-0.5109526918426659,0.22784590350767067,-0.6810809563799074,0.2740425030877823,39.48844081147907,-0.014926874052503217,0.41737888405022683,35.49023973520483,1.301966783067784,-0.17859809726245204,-0.19720272532231675,-0.20622719007400003,0.6667059966685176,False,False,False,True,3.8288590908050537,0.5588629841804504,False,False
2021-11-23,0.5745810270309448,517812,-0.00016523753867276895,-0.16454407289741393,-0.2058735128177664,-0.35963580372070353,0.2817008827698586,-0.5546959628871155,0.35993407190809784,39.48196105089775,-0.01563367916777155,0.3909763148715415,37.875794876955496,1.2089550307939883,-0.16690169890825057,-0.20028862934905534,-0.1992427678330017,-0.6406164762908149,False,True,False,False,3.8288590908050537,0.5588629841804504,False,False
