Date,Close,Volume,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Last_Swing_High_Price,Last_Swing_Low_Price,Bullish_BOS,Bearish_BOS
2022-06-07,0.006940000224858522,47610,-0.015442098159358307,-0.16512361992849967,-0.35108297041492936,-1.0667954242299318,-1.181134690857089,-1.2726543213799586,-1.9187855378388252,11.459252258806771,0.0003603518430813019,0.10532432185425418,63.24710745796214,1.2698477388026428,-0.1964151106765928,-0.591250632055613,-0.8707711974614996,-0.1621203055154694,False,True,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-08,0.006628999952226877,52102,-0.04584785086650778,-0.16138692666960885,-0.38622352498182183,-0.9362146723081184,-1.1928384800734466,-1.2918361702036605,-1.9648872246267477,10.792001744812978,0.00035860479574169974,0.10655949633483638,62.20717277858907,1.1648737930578907,-0.21201063863511443,-0.598174240363566,-0.8731082896439835,0.09434992648603235,False,True,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-09,0.006676000077277422,46290,0.007065061322427978,-0.13383090447440707,-0.19124405455069846,-0.9359876444398217,-1.1758395721547448,-1.2705361405511222,-1.8885981252512622,11.629459818605525,0.00036825690019213174,0.09949261206226523,60.26917240650379,1.1649673828013578,-0.1863597015337677,-0.5829152670066591,-0.8685954150907369,-0.11155042032935392,False,True,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-10,0.0065390001982450485,24542,-0.02073473847852364,-0.1316371073914263,-0.22939407409856172,-0.8631202582461186,-1.4984029388570252,-1.284817415965327,-1.884415308343579,11.296561647001454,0.00037196601051238875,0.09674660252626753,57.852156440357035,1.1433669969243823,-0.18283948700491454,-0.5799620135919682,-0.8676686757424645,-0.4698206956146036,False,False,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-11,0.0061690001748502254,26223,-0.05824750032560536,-0.1684745392290451,-0.27627017299579226,-0.9023505547509165,-1.510773055572536,-1.3366548140684098,-1.9016646083055997,10.428335033530843,0.00035603841889344286,0.09975150402439499,55.82842407597851,1.1473364920228029,-0.20829054213730214,-0.5926896656638622,-0.8720489846553675,0.06849482519762051,False,True,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-12,0.0060339998453855515,22726,-0.022126663457871107,-0.17151874842532788,-0.28328064477666703,-0.9458141778113852,-1.5304635917311984,-1.353572262943576,-1.8923439116578689,10.122633176623822,0.0003428235214855643,0.09755163610284276,52.51055746710252,1.132745437768884,-0.20407856912128286,-0.5899411344942241,-0.8716755757779623,-0.13335621401060138,False,True,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-13,0.005861000157892704,33534,-0.029089850679154167,-0.18442364064459235,-0.3103709794218849,-0.9632511201163638,-1.5724899476446934,-1.40027227727579,-1.8984413638600162,9.72903938760058,0.00032879524060680336,0.09669419301924666,49.638536174152016,1.1305255724885654,-0.20596103974749688,-0.5899913311312538,-0.8727895079273765,0.4755786324034146,False,True,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-14,0.005799000151455402,19794,-0.010634749422035388,-0.17961629190726938,-0.3447399118357691,-0.9758374550753558,-1.5822391496063233,-1.4014827793752735,-1.8870853342290905,9.585197001080587,0.0003213268818583379,0.09295224360034834,44.671783530602085,1.126598553217186,-0.19273333739994214,-0.582243730389252,-0.871198088536491,-0.409733404902487,False,True,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-15,0.005791000090539455,27667,-0.0013805111336426656,-0.13514895217440429,-0.29653587884401317,-0.9840833003731592,-1.5880750652183044,-1.4187025002899518,-1.8453539217060344,9.565544724500867,0.0003210754403287575,0.0889482515884247,46.900410544852754,1.123332002899131,-0.18077777324121055,-0.5700363327945375,-0.8683480027906034,0.3977467919571587,False,True,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-16,0.005625999998301268,30211,-0.02890629411244211,-0.1711203076092744,-0.3049512120836815,-1.0184609447046535,-1.6047343829799279,-1.4534428792792928,-1.8784251685761766,9.148908813828342,0.00031460943258384286,0.08768334604017551,48.48236940309899,1.1149584802215686,-0.18921451713900705,-0.5691470732558384,-0.8689322484550135,0.09195069938916389,False,False,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-17,0.0056409998796880245,29469,0.0026626236639880427,-0.14772294546676284,-0.2793600528581891,-0.7388853013975332,-1.696153795880271,-1.4283848472080738,-1.8693583273324135,9.534669078219935,0.0003153573332100525,0.08303979335690052,49.28302336060909,0.6958633407751845,-0.17219420199357885,-0.5538172047873386,-0.865609428435547,-0.024560590513389213,False,False,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-18,0.005636000074446201,71448,-0.000886726184226965,-0.0903621713253844,-0.2588367105544295,-0.678130778595703,-1.6950880474447445,-1.417130548501558,-1.8772195599727401,9.520158608448497,0.0003185924692296425,0.08426134602710202,49.57947753633419,0.6874088015961933,-0.15826574961222367,-0.5394785189010745,-0.8628906765295041,1.424513895958465,False,False,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-19,0.005667000077664852,28985,0.005485283646755105,-0.06275022422075809,-0.234268972646086,-0.6471983619350897,-1.7063669928294338,-1.3858530893575045,-1.8631727395975728,10.430344474144107,0.00032478825202391813,0.0796296914573643,48.78375336220626,0.6942323781260258,-0.1386687114566618,-0.5204885960834998,-0.8593585193773263,-0.5943203448661964,False,False,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-20,0.005621999967843294,30491,-0.007972424127696264,-0.041632797669300184,-0.2260564383138925,-0.634072226080478,-1.622303900643527,-1.4167749008326387,-1.8653506834614157,10.268857717912113,0.0003269245098988104,0.07659194682622276,45.74028449002838,0.6958532251659075,-0.12852748401483013,-0.506714895569353,-0.8576297074997433,0.05195790926341215,False,False,False,False,0.009002000093460083,0.007486999966204166,False,False
2022-06-21,0.005553999915719032,32477,-0.012169093054757349,-0.043167141302022066,-0.2227834332092915,-0.6244950348854943,-1.5911221114759533,-1.3684002579668377,-1.7944865537600576,10.016489786978937,0.0003241914203587096,0.07416532149632261,43.82063158732352,0.6965489779949516,-0.12388495971787675,-0.49439778519248573,-0.8564737739081902,0.06513397395952913,False,False,True,False,0.0061690001748502254,0.007486999966204166,False,False
2022-06-22,0.0056409998796880245,30488,0.015542959719925304,-0.026243670448454156,-0.16139262262285847,-0.5973138885944224,-1.586703168016797,-1.3499201466048079,-1.690873303848257,12.963672747678785,0.0003277024323583284,0.06986963628679585,41.20874014615495,0.7074244356688981,-0.09596463914565793,-0.4671032518163097,-0.8517337922774628,-0.06124334144163557,False,False,False,False,0.0061690001748502254,0.007486999966204166,False,False
2022-06-23,0.0055160000920295715,35103,-0.022408356814540845,-0.019745733150552894,-0.19086604075982724,-0.5807318007188365,-1.5832830341095332,-1.351992636325564,-1.6705486599657278,12.338388492385278,0.00032066684417448297,0.06930163825636768,38.8354886609994,0.7041523626339641,-0.10201622053665081,-0.4592453696805143,-0.8524515260986754,0.1513710312254002,False,False,False,False,0.0061690001748502254,0.007486999966204166,False,False
2022-06-24,0.005795999895781279,32693,0.049515029862120856,0.027106673047580025,-0.12061627241918269,-0.5205094745571003,-1.5190328572059357,-1.2917732124430636,-1.516877606924299,21.475100919962827,0.0003325049316443931,0.06526030523804907,35.436645261411876,0.7436862861419452,-0.044730878587776406,-0.41040280441927174,-0.842519901572008,-0.06865510070364356,False,False,False,False,0.0061690001748502254,0.007486999966204166,False,False
2022-06-25,0.005830000154674053,49472,0.005849020415823005,0.03384241964763022,-0.05651975167775428,-0.3267460450325817,-1.5113692167001767,-1.2750081849224475,-1.4172011126989497,22.53098854594539,0.0003390951390123795,0.06525646742487637,31.779134850298064,0.4218206488592981,-0.028454758194237876,-0.3859085381358865,-0.8393290026346629,0.5132291316183892,False,False,False,True,0.0061690001748502254,0.005483999848365784,False,False
2022-06-26,0.005657999776303768,51136,-0.02994659355001123,-0.0015894575491363033,-0.06433968176989438,-0.3741079196519326,-1.5313140193921635,-1.3102607853360295,-1.468659258278287,20.993120168138887,0.000328131261411999,0.06704524263756903,28.0903017766767,0.4140972568006174,-0.046069589309592915,-0.3828251575318506,-0.8418542193803387,0.03363518758085382,False,False,False,False,0.0061690001748502254,0.005483999848365784,False,False
2022-06-27,0.005739999935030937,34511,0.01438876566972112,0.020771732248281136,-0.020861065421019148,-0.3483477525538366,-1.5256017271850892,-1.277734780587506,-1.6464450163524635,23.668067002509588,0.0003222014113804493,0.0641668208536994,23.683316795175486,0.4245735776924224,-0.022354708007908463,-0.3535322692112531,-0.8373039178648521,-0.325113423028786,False,False,False,False,0.0061690001748502254,0.005483999848365784,False,False
