Date,Close,Volume,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Last_Swing_High_Price,Last_Swing_Low_Price,Bullish_BOS,Bearish_BOS
2022-10-03,0.00406600022688508,1407,0.004436816831777233,0.06293305400456481,0.07957149797345635,0.0809039533761367,0.03912240459340675,0.4927895847457095,0.163706004920996,63.327917210534,3.302141731429978e-05,0.03896045661058258,13.568982369534913,0.4916505962804482,0.062492706455462496,0.05406153622882977,-0.09306252397348537,0.2721518987341771,False,False,False,False,0.0040480000898242,0.003745000110939145,True,False
2022-10-04,0.0042050001211464405,504,0.03361455122828977,0.09314843895093643,0.1371731796217851,0.11585267564255174,0.04102022012761582,0.4935364247751341,0.21899047117094667,69.06648081233922,4.068365808557016e-05,0.03800529682985127,15.942391759758198,0.5030254625186928,0.09291750516837884,0.0911478480007922,-0.056023461954536516,-0.6417910447761195,False,False,False,False,0.0040480000898242,0.003745000110939145,False,False
2022-10-05,0.004182999953627586,422,-0.00524564086086496,0.059086829320564416,0.13383881672159992,0.1154250678858008,0.03651811379993293,0.46138675277293156,0.2340804743828895,67.27216361346663,4.162400146415193e-05,0.0373716707427605,16.92144255832039,0.5031205314299065,0.07995764217127566,0.08607598736477308,-0.05612588344712959,-0.16269841269841268,True,False,False,False,0.0040480000898242,0.003745000110939145,False,False
2022-10-06,0.004069000016897917,1009,-0.027631408201743323,0.026648349974517923,0.062361816789875846,0.13111184689313946,-0.03144914650048217,0.40977516961332394,0.21830152641103015,58.75422852282526,3.233581556623375e-05,0.04008064226155103,17.02999292221561,0.4873393820162673,0.04593476025307005,0.057141224666267434,-0.07740166477048785,1.390995260663507,False,False,False,False,0.0040480000898242,0.003745000110939145,False,False
2022-10-07,0.004155000206083059,1413,0.020915204733825632,0.04781592749284762,0.08223126183744822,0.10522684699671168,-0.03940574498387419,0.42699493654342197,0.23464142531903853,62.60133743705456,2.9813328664700186e-05,0.03911201041366051,17.67020385198419,0.46691004730558655,0.06276861545257059,0.07908068804365226,-0.05273772251050415,0.40039643211100095,False,False,False,False,0.0040480000898242,0.003745000110939145,False,False
2022-10-08,0.00407399982213974,648,-0.019687203759011146,0.021586241320917847,0.0601950896583152,0.08955843341655231,-0.09811794996288463,0.43195425266720694,0.2296694264021729,57.190650105836745,2.0938146712406718e-05,0.03912679101511792,16.233236718974393,0.4732445254622683,0.035639791001915486,0.05669964480361036,-0.06611686043077938,-0.5414012738853503,False,False,False,False,0.0040480000898242,0.003745000110939145,False,False
2022-10-09,0.00406000018119812,958,-0.0034422559034909205,0.002960064068782229,0.06407892963385053,0.04071938847609998,-0.11657806456678979,0.4627395189463551,0.2919605382900529,56.28517328608382,1.2774578898640162e-05,0.03779438832580504,15.838902134345242,0.4481521895089112,0.028095404546726946,0.05173722240097615,-0.06426598262711651,0.47839506172839497,False,False,True,True,0.004255999810993671,0.004004999995231628,False,False
2022-10-10,0.003942000214010477,163,-0.029494755223370406,-0.030971507986365516,0.03196154601819919,-0.0025334724558900663,-0.16000426498874565,0.46383300309076103,0.31563558682740517,49.21258817898126,-1.181188951536398e-06,0.03864585494837829,14.366572906599561,0.45836686693959505,-0.0052613197503620715,0.021926623656747097,-0.08632189737108338,-0.8298538622129437,False,False,False,False,0.004255999810993671,0.004004999995231628,False,True
2022-10-11,0.0038960000965744257,474,-0.011737852451963338,-0.07632391166661852,0.016824527284317894,-0.004609458611084956,-0.19503130886297007,0.38539079995084624,0.4516918404473728,46.74657329859757,-1.343825678453518e-05,0.03788584437030423,12.61976235765763,0.4589696202224556,-0.01980022302699898,0.010745678570543104,-0.09225619557396508,1.9079754601226995,False,True,False,False,0.004255999810993671,0.004004999995231628,False,False
2022-10-12,0.003837000112980604,1235,-0.015259569858534092,-0.08633784066428773,-0.027251011343723406,-0.035836870707004406,-0.1979660358737553,0.3374631526584529,0.4276004449122812,43.72048177053353,-2.4787069189044825e-05,0.03771254234780659,12.535804551725366,0.4580882480821513,-0.03481409029143429,-0.0035681204980884625,-0.10136513892959256,1.6054852320675104,False,True,False,False,0.004255999810993671,0.004004999995231628,False,False
