Date,Close,Volume,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Last_Swing_High_Price,Last_Swing_Low_Price,Bullish_BOS,Bearish_BOS
2023-11-25,3.999999989900971e-06,41929609,0.0,0.28768203455616903,0.6931471805599453,1.3862943611198906,inf,inf,inf,68.62614933604007,7.27858004722356e-08,0.17692594652729024,161.70832927455643,3.7072163526979782,0.4035087607325984,1.941176450919232,9.958904041321471,-0.056259776090873626,False,False,False,False,1.9999999949504854e-06,0.0,False,False
2023-11-26,3.999999989900971e-06,32903110,0.0,0.0,0.6931471805599453,1.3862943611198906,inf,inf,inf,68.62614933604007,3.4320880550898657e-08,0.16428837891819806,146.0593461772907,3.7072163526979782,0.3333333232278367,1.7777777602335127,9.389610328251328,-0.21527744272549743,False,False,False,False,1.9999999949504854e-06,0.0,False,False
2023-11-27,3.999999989900971e-06,41152167,0.0,0.0,0.6931471805599453,1.3862943611198906,inf,inf,inf,68.62614933604006,1.1170917737133868e-09,0.15255349470975535,128.71831425253407,3.7072163526979782,0.2698412606752866,1.631578931622322,8.876543154428003,0.25070751670586766,False,False,False,False,1.9999999949504854e-06,0.0,False,False
2023-11-28,3.999999989900971e-06,46839646,0.0,0.0,0.6931471805599453,1.3862943611198906,inf,inf,inf,68.62614933604006,-2.7051070531122147e-08,0.1416568165162014,109.09090588944343,3.7072163526979782,0.21212120376956195,1.499999985789145,8.411764655529705,0.1382060633647797,False,False,False,False,1.9999999949504854e-06,0.0,False,False
2023-11-29,3.999999989900971e-06,37386112,0.0,-0.22314352857684186,0.28768203455616903,1.3862943611198906,inf,inf,inf,68.62614933604006,-5.0524723244075494e-08,0.14939561330635062,101.20382319564771,3.7072163526979782,0.17647058036769298,1.3809523680627167,7.988763999015544,-0.20182761415404382,False,False,False,False,1.9999999949504854e-06,0.0,False,False
2023-11-30,3.999999989900971e-06,29594330,0.0,0.0,0.28768203455616903,1.3862943611198906,inf,inf,inf,68.62614933604006,-6.97102645646417e-08,0.13872449807018272,100.24125182502172,3.7072163526979782,0.15942028412416698,1.272727260982765,7.602150495571987,-0.20841380884966054,False,False,False,False,1.9999999949504854e-06,0.0,False,False
2023-12-01,3.999999989900971e-06,28769779,0.0,0.0,0.28768203455616903,1.3862943611198906,inf,inf,inf,68.62614933604006,-8.504347916647595e-08,0.12881560535088396,90.66747237430965,3.7072163526979782,0.12676055796769667,1.173913032732813,7.247422641747488,-0.027861789741480902,False,False,False,False,1.9999999949504854e-06,0.0,False,False
2023-12-02,4.999999873689376e-06,46112518,0.22314352857684194,0.22314352857684194,0.5108255631330109,1.6094378896967325,inf,inf,inf,78.10969440813494,-3.3146849873755944e-08,0.10997730770858201,84.43512712317676,3.753625579752546,0.3513513164729936,1.5773195199653214,8.803921312930411,0.6028109913531139,False,False,False,False,1.9999999949504854e-06,0.0,False,False
2023-12-03,4.999999873689376e-06,50664644,0.0,0.22314352857684194,0.22314352857684194,1.6094378896967325,inf,inf,inf,78.10969440813494,-5.574471974613085e-09,0.10212178572939758,75.45889845534226,3.753625579752546,0.29870126725477913,1.4509803309644085,8.345794160164905,0.09871779285616111,True,False,False,False,1.9999999949504854e-06,0.0,False,False
2023-12-04,6.000000212225132e-06,183974525,0.18232161742693434,0.40546514600377637,0.40546514600377637,1.791759507123667,inf,inf,inf,83.79178003184076,6.913693755088254e-08,0.10283233120853176,73.07974341064637,3.7746421568097093,0.48148153138516886,1.7777778713471912,9.61946938624389,2.631221113484978,False,False,False,False,1.9999999949504854e-06,0.0,False,False
