Date,Close,Volume,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Last_Swing_High_Price,Last_Swing_Low_Price,Bullish_BOS,Bearish_BOS
2018-05-27,0.3452489972114563,1537460,-0.05458982795888336,-0.2720036825686824,-0.37723243802065853,-0.26942735157733716,-0.017565364306217083,-0.694519178301341,-0.8158930346170935,33.859709746826354,-0.014984557407020094,0.12049318332755528,60.11347957136673,1.0451568434135545,-0.22654466664066816,-0.24925978596937967,-0.2944208160443322,-0.2790204740065464,False,False,False,False,0.5402870178222656,0.3252210021018982,False,False
2018-05-28,0.31584998965263367,1893850,-0.08899850317212638,-0.2953053729020408,-0.49260523073061496,-0.4278005100615158,0.11990297044473652,-0.8294646167600591,-0.8788415047513912,30.684005805749067,-0.015004187655925302,0.1306334358740673,62.73600973233808,1.0417018946584418,-0.2731091584398885,-0.3128515953081468,-0.35510851477524036,0.23180440466743857,False,False,False,False,0.5402870178222656,0.3252210021018982,False,True
2018-05-29,0.35125699639320374,2054720,0.1062507544224194,-0.0707190749838911,-0.36106606875022823,-0.3840341893429693,0.2003161354294996,-0.6329117031399151,-0.6862882771576722,38.201543776784014,-0.011729675681406912,0.1183934512490505,62.06880631012454,1.0922443129239738,-0.173725158439469,-0.2371404919822143,-0.2840119435422032,0.08494336932703228,False,False,False,False,0.5402870178222656,0.3252210021018982,False,False
2018-05-30,0.33583399653434753,1887930,-0.04490115906386701,-0.03756630443376394,-0.35902363101316426,-0.48360172957409137,0.1812168242060974,-0.6802560691902257,-0.5749281640418906,36.35212079174404,-0.00977923247742972,0.12105339867177821,61.97821762718796,1.0698208646859229,-0.19189513645317088,-0.2700019166733407,-0.3165366609174265,-0.0811740772465348,False,False,False,False,0.5402870178222656,0.3252210021018982,False,False
2018-05-31,0.34477299451828003,1893860,0.026269233616556028,-0.04467785011624315,-0.2539446233896639,-0.4677608397120851,0.2761460862483241,-0.6382957813621395,-0.587068682804417,38.218994658715395,-0.007183920745850954,0.11368412191706317,63.485648394098746,1.0761765545465969,-0.1579167807271225,-0.25009815904888,-0.2995839398722087,0.0031410062873094002,False,False,False,False,0.5402870178222656,0.3252210021018982,False,False
2018-06-01,0.3495030105113983,1749230,0.013625961843849206,0.019224966655273165,-0.26782321615815935,-0.47978424881348736,0.2445380374695742,-0.5871515290761231,-0.3979837197155462,39.23464802018837,-0.004572702233036456,0.10790665525215785,64.34046714915715,1.0711828835044506,-0.13417687516419163,-0.23857434260447302,-0.29117309100769084,-0.07636784133990893,False,False,False,True,0.5402870178222656,0.3075689971446991,False,False
2018-06-02,0.3673099875450134,1931240,0.0496939688441338,0.007350428532081565,-0.20987578388419195,-0.43533231303466813,0.21762865049706331,-0.4786813303760852,-0.29749066269857544,43.031614174666394,-0.001243434830394012,0.10001150022853354,61.621102944393805,1.0932679386925221,-0.07445545282213939,-0.19928357174781336,-0.2564099729444504,0.10405149694436977,False,False,False,False,0.5402870178222656,0.3075689971446991,False,False
2018-06-03,0.3622939884662628,1784810,-0.013750139179982846,0.048190117310982036,-0.22381356525770016,-0.47501567699471947,0.22202001684272027,-0.48212236141729703,-0.3585959263891064,42.23110722086315,0.000907691029515878,0.09668388815649163,56.46259362487266,1.0835098581824993,-0.06895778466867734,-0.20912467881383287,-0.2678699051737598,-0.07582175182784123,True,False,False,False,0.5402870178222656,0.3075689971446991,False,False
2018-06-04,0.34050899744033813,1482450,-0.06201445562628304,0.07517416485682558,-0.22013120804521527,-0.5178841589786305,0.17122073358780618,-0.44971078003358816,-0.24345744569667419,38.85075785987336,0.0011353883205829987,0.1024015101364526,51.531301824432994,1.095411564186682,-0.10616439134456188,-0.25396289991923543,-0.31307851329329406,-0.16940738790123322,False,False,False,False,0.5402870178222656,0.3075689971446991,False,False
2018-06-05,0.33619099855422974,1150320,-0.01276210290529109,-0.04383869247088514,-0.1145577674547762,-0.47092043932325206,0.20068293867232964,-0.43835467384517834,-0.01568581455613014,38.19810719271939,0.0012576964320899081,0.10080521352060738,47.34968997941128,1.084694345337292,-0.10041432408244201,-0.2610484245788977,-0.32299493232897086,-0.22404128301123138,False,True,False,False,0.5402870178222656,0.3075689971446991,False,False
2018-06-06,0.3298639953136444,958238,-0.01899901243967621,-0.01793654584669429,-0.055502850280458184,-0.5522367209219212,0.0812449287207631,-0.38839613055638517,-0.2539920871052405,37.21168940975076,0.0011764605451896615,0.09991465804823103,45.734398657724476,1.047531239534967,-0.10360230804690351,-0.27217388825018257,-0.3367976320883519,-0.16698136170804645,False,False,True,False,0.37308499217033386,0.3075689971446991,False,False
2018-06-07,0.306769996881485,1534880,-0.0725821631222153,-0.11678794258546561,-0.16146579270170877,-0.5890010745940154,-0.06414928570965121,-0.44951327415916925,-0.2055393128431162,33.78246329790397,-0.00010080611110674376,0.10707888063669356,43.06958855809522,1.0629573585159138,-0.14900735507486607,-0.3189362672200467,-0.38412298136359346,0.6017732546611594,False,False,False,False,0.37308499217033386,0.3075689971446991,False,True
2018-06-08,0.29353100061416626,1653140,-0.044115013385278914,-0.17452891781459368,-0.1553039511593206,-0.6086817300627345,-0.05950595542925085,-0.46586516324531,-0.33680459194235834,31.963944821301368,-0.0014316122813916796,0.11048787948593855,39.93117579666543,1.066287623044255,-0.16730482853818268,-0.3428054250817751,-0.4114777873917373,0.07704836860210573,False,True,False,False,0.37308499217033386,0.3075689971446991,False,False
2018-06-09,0.29762399196624756,980861,0.013847660286929776,-0.21037522637179779,-0.20302479783971616,-0.5701792236556215,-0.17863904397008712,-0.545465840442681,-0.37996095794885315,33.16184683843552,-0.0016168630301510653,0.10595080092741076,33.263228958872624,1.072741665695123,-0.13664558709954722,-0.3281119174428691,-0.4041235873814406,-0.4066679168128531,False,False,False,False,0.37308499217033386,0.3075689971446991,False,False
2018-06-10,0.24182799458503723,1404290,-0.20760421061050097,-0.4042292978023158,-0.3560391804913338,-0.6599082198422033,-0.3958947873179692,-0.7465721727061522,-0.5517279887032613,26.35068770548888,-0.004892680874890094,0.1386391218040572,36.75431440977587,1.213279677937804,-0.27942328045858983,-0.44785128602676016,-0.5161884657805268,0.43169113666462433,False,False,False,False,0.37308499217033386,0.3075689971446991,False,False
2018-06-11,0.2629750072956085,822274,0.08383229110281025,-0.25838255107322244,-0.18320838621639698,-0.5694707493190646,-0.3858771727389152,-0.7627132724165882,-0.45900361188355904,32.04733675546531,-0.005012407956143286,0.1246008345206761,40.14942655521684,1.2675163759320593,-0.20287003309453033,-0.393017140371156,-0.4743992003034466,-0.414455703593987,False,True,False,False,0.37308499217033386,0.3075689971446991,False,False
