Date,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Bullish_BOS,Bearish_BOS,Target_7d,Target_14d,Target_28d,Target_42d,Target_60d,Target_90d,Target_120d,Dist_to_Swing_High,Dist_to_Swing_Low,Fear_Greed_Score,SP500_Return_7d,BTC_Volatility_30d,Sentiment_Score,News_Volume,Sentiment_EMA_7d,Sentiment_EMA_30d,FearGreed_Score,FearGreed_EMA_7d,FearGreed_EMA_30d
2019-09-17,0.0253448040053123,0.1343514121031614,0.1858239981553984,-0.1183758535233062,-0.5332826934740306,-1.2252710800800526,-1.488410523301639,51.98581991543167,0.0020237951233876,0.0689704758840749,25.83846709973967,0.9185951812278528,0.1248213409237256,-0.0797439400769468,-0.6049283804215195,-0.1220904151545752,False,False,False,False,False,False,-0.3672817090281321,-0.4193251563946403,-0.2637636693795311,-0.3132141147354782,-0.1702159866974664,-0.1492714255141976,-0.3297588984253416,0.0378671646483697,0.2407530595159558,41.0,0.0090201619307917,0.4715982051055928,0.0,0.0,0.0,0.0,-0.18,-0.21688291014783256,-0.25907975994820165
2019-09-18,0.0402805082943082,0.0866929538792805,0.2310522859300831,-0.1120929241614804,-0.5288326746779661,-1.1235946002347472,-1.2984441653808292,55.60704645836768,0.0021233720287227,0.0659756780128457,28.971661850739565,0.9221162563837388,0.1580357557163945,-0.0330410578964285,-0.5839394144934172,0.3020955783507764,False,False,False,False,False,False,-0.389658401519185,-0.4407558279717266,-0.3553363344445644,-0.3678535949045756,-0.2592312783120038,-0.1903782348322858,-0.3667287767873838,0.0805263812521069,0.2917514486359868,38.0,0.0094568098939587,0.4295336613556172,0.0,0.0,0.0,0.0,-0.24,-0.22266218261087442,-0.25784880769347895
2019-09-19,-0.0614645138340142,0.0939510266668162,0.112842204015457,-0.1440230668879776,-0.563494327937751,-1.1298995132406104,-1.0695915799906834,49.53230422806726,0.0018698458281745,0.0718656227278819,29.541596108955588,0.9399138478812146,0.0820695398040006,-0.0815713276778687,-0.6047230530717623,-0.0777889580154548,False,False,False,False,False,False,-0.4189905013501989,-0.4074909498248795,-0.3008509211092589,-0.3497197980103913,-0.2632424474298636,-0.1631296969933074,-0.275117939833801,0.016112222846813,0.2147453857795792,31.0,0.0091545319899572,0.4284390733200593,0.0,0.0,0.0,0.0,-0.38,-0.2619966369581558,-0.26572952977777065
2019-09-20,-0.0248430336728841,0.0114512436337521,0.1363581107216976,-0.1053429618478121,-0.5414648304670681,-1.1789298788275264,-1.138189119835774,47.37499013636294,0.0015491510229228,0.0716828551368574,29.17510140016689,0.9189477144157752,0.049358700579516,-0.0963170889727157,-0.6107676219645445,-0.0494595077705652,False,True,False,False,False,False,-0.3884178367853233,-0.3857903350875467,-0.308418583305115,-0.3183681129552305,-0.2438165615546344,-0.0886175765083264,-0.2790603873824314,-0.0088201076670704,0.1849391962982454,41.0,-0.0029567394413104,0.3745466407603103,0.0,0.0,0.0,0.0,-0.18,-0.24149747771861685,-0.2601985923727532
2019-09-21,0.0057813133470796,0.0336318813377286,0.1040281031083476,-0.1108021413277157,-0.4414358361496975,-1.1186645059146196,-1.022176435297702,47.937854445874,0.0013124027031306,0.0686482572308349,27.975482167897965,0.9180415461257244,0.0475606400131144,-0.0831145374264851,-0.6049550850909537,-0.1939536644038094,False,False,True,False,False,False,-0.3895748443146007,-0.3849596728019551,-0.2949894230922073,-0.3218795202453465,-0.2931433544871498,-0.0621396657885294,-0.3450251227917199,-0.0855245694489049,0.1918095417632984,37.0,-0.0029567394413104,0.3787748928165458,0.0,0.0,0.0,0.0,-0.26,-0.24612310828896264,-0.26018577996160785
2019-09-22,-0.0733513145672283,-0.1169539266137583,-0.0056066781861748,-0.2027488561566024,-0.5007560203772858,-1.146433992617817,-1.205023652661568,42.00213845513051,0.0008574028658018,0.0755948797557523,26.56560307028588,0.945553696110726,-0.0299550774512235,-0.1398945595127332,-0.6295787744417313,0.0028468151105971,False,False,False,False,False,False,-0.3382997587337288,-0.2926084355993884,-0.249728220250546,-0.2481726996499872,-0.2622287272958063,-0.0505266323907565,-0.3010232574765706,-0.1502014797689005,0.1075179837006753,37.0,-0.0029567394413104,0.3663792329580075,0.0,0.0,0.0,0.0,-0.26,-0.24959233121672197,-0.26017379415763314
2019-09-23,-0.0772759537780833,-0.1655281902055099,-0.0584713552186615,-0.3009365889627593,-0.7631155031511015,-1.1900496681291153,-1.2702358674091576,37.16042829325492,0.0002934397787555,0.0818683489143516,26.70779107393179,0.9710708506649424,-0.1018889682658248,-0.1962275657221701,-0.6535070609047423,-0.0301987352918655,False,True,False,False,False,False,-0.3019437205852734,-0.1908483064637009,-0.1746912266810137,-0.1418100898421762,-0.2984005086126332,0.0128973941597795,-0.2300870257693705,-0.2133972684566768,0.0251567288860325,41.0,-0.0059286963373713,0.3761972920329245,0.0,0.0,0.0,0.0,-0.18,-0.2321942484125415,-0.2550012913087536
2019-09-24,-0.2668569996450557,-0.4577299938558779,-0.3233785817527165,-0.5078281781298131,-1.0027405147066917,-1.3709345536921451,-1.5071514339881351,27.28555748994664,-0.0007949384282523,0.1241458249236473,37.71507605588744,1.312942297967763,-0.304928538564707,-0.3763551718871469,-0.7323000896407995,0.3801827557345225,False,True,False,False,False,True,-0.0822537424776647,0.1368779700034472,0.0792924804925088,0.1304267231215619,0.0462428662297551,0.2982920122457295,0.0432288107497026,-0.3976333380283382,-0.2149528446649481,39.0,-0.0136560084239567,0.5616708111938609,0.0,0.0,0.0,0.0,-0.22,-0.22914568630940613,-0.2527431434823824
2019-09-25,0.0042740211048486,-0.4937364810453374,-0.4070435271660569,-0.4701780531308228,-0.8845474675466,-1.3631236837744112,-1.5663580978084766,27.575806279000773,-0.0014045624804122,0.1216052766549335,46.56704789383681,1.3135734247328523,-0.2926603304237286,-0.3645840094899737,-0.7289304811195325,-0.0428022968578304,False,True,False,False,False,False,-0.0837193902229944,0.1048862856665373,-0.0503106435580449,0.122209415773563,-0.0089774164075188,0.2880686942613822,-0.0082402828019532,-0.39505330056244,-0.2115903559996034,15.0,-0.0043758102656369,0.5534086795065114,0.0,0.0,0.0,0.0,-0.7,-0.3468592647320546,-0.2815984245480352
2019-09-26,-0.1107162062577029,-0.5429881734690262,-0.4490371468022099,-0.5770537397191065,-0.9775299368318636,-1.4506021271349565,-1.6399701203653212,24.94109896150336,-0.0019433502422062,0.1403861597906807,57.12742988383105,1.3537413899239816,-0.3573353554568894,-0.4223731030651717,-0.7553885441799458,0.0836712061780406,False,False,False,False,False,False,0.0197923640698525,0.2913859935529678,0.07681670483109,0.2334499136740168,0.3497044297790526,0.3614680774629851,0.1463400445089075,-0.4584560926701329,-0.2942213924210474,12.0,-0.0093861066477121,0.5676185579640238,0.0,0.0,0.0,0.0,-0.76,-0.45014444854904095,-0.3124630423191297
2019-09-27,0.0264391703080452,-0.4917059694880967,-0.4802547258543445,-0.4121069261113427,-0.9831572481702758,-1.541524648504876,-1.5478561104355844,26.667774210130982,-0.0020928698046643,0.1305394353580913,65.41939585866179,1.2916683748328917,-0.3294511812042771,-0.3976603767753641,-0.7471585171798475,-0.3335066999229233,False,True,False,False,False,False,0.0042962366396783,0.2830668845034154,0.096952504845203,0.1211261314899143,0.4006701339585027,0.2903705401403889,0.1438390483470389,-0.4439471642311376,-0.2753123230500586,24.0,-0.0150592745111078,0.5583936690275396,0.0,0.0,0.0,0.0,-0.52,-0.46760833641178073,-0.325852523459831
