Date,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Bullish_BOS,Bearish_BOS,Target_7d,Target_14d,Target_28d,Target_42d,Target_60d,Target_90d,Target_120d,Dist_to_Swing_High,Dist_to_Swing_Low,Fear_Greed_Score,SP500_Return_7d,BTC_Volatility_30d,Sentiment_Score,News_Volume,Sentiment_EMA_7d,Sentiment_EMA_30d,FearGreed_Score,FearGreed_EMA_7d,FearGreed_EMA_30d
2021-03-01,0.1258654231981341,-0.2572077060354786,-0.3117073737465645,-0.2395819737327603,1.1554690525316456,1.0749576693071854,1.6020442357808693,41.14334642457707,-0.1409200428556156,0.1993247614930207,79.65202276715723,1.490921139633776,-0.2364131285096378,-0.1175641839021374,0.3150345566986197,-0.225769580365322,False,False,False,False,False,False,0.1964532710048649,0.1184268581991297,0.7616817932216297,0.5207352468217745,0.6716254331649117,-0.160037216887548,-0.1052161536300117,-0.3841607287535791,0.1400667642380776,38.0,-0.0031090681991403,1.0034203672493789,-0.03893026,40.0,0.026669940275701014,0.10754884687395798,-0.24,0.21540837750697067,0.5658366858259507
2021-03-02,0.2374088206041209,0.1732735831403203,-0.0543156302254449,0.0021050716831691,1.4024680480334517,1.1502039199980951,1.947316364300014,52.74713951560333,-0.0848065847253371,0.1623140910707254,78.71355989784801,1.7193285760253154,-0.0212375478799801,0.1003231667320803,0.7188506263474191,2.775237036680388,True,False,False,False,False,False,-0.0495374966721718,0.0282786941248813,0.3012724672577047,0.2312325333195115,0.3437397485222087,-0.223286881171207,-0.2824534751950165,-0.2191408196049371,0.4455583472564562,78.0,-0.0093661278429842,0.9987627880180456,0.1495664,42.0,0.057394054474496935,0.11025965656408229,0.56,0.30155628313022803,0.565460125450083
2021-03-03,-0.1011827747405023,0.0595620100658846,-0.1975597320105602,-0.1006960041173948,1.3144807131005023,1.0131955656181966,1.858994746661004,48.09702199623926,-0.0604428772818001,0.1780415789837107,73.1128515772652,1.7551816571562364,-0.0932321783611572,-0.0197490736119619,0.5783804319267636,-0.3823130477710567,True,False,False,True,False,False,-0.0289127497659312,0.0655400985742736,0.3679409317643172,0.3885635949214028,0.4303136068346943,-0.1052353936010662,-0.2549953707609148,-0.2942845915478654,0.4012382162053723,78.0,-0.0147555708440746,1.0046102617226966,0.135307,49.0,0.07687229062770612,0.11187561414622756,0.56,0.366167212347671,0.5651078592920131
2021-03-04,-0.0935713404813827,0.0405249441246774,-0.2983197209410876,-0.1863394218798764,1.1305144166562895,1.112735994095548,1.7993057861721835,44.548845003021896,-0.0546159705000394,0.1941430070719965,69.03220307930968,1.7831875650429443,-0.1521651304733318,-0.1178760210230185,0.456665934562579,-0.2615699941149029,False,False,False,False,False,False,0.0432293136108988,0.2524990061226511,0.5874407108650492,0.9445917957943878,0.5571500086105506,0.1238004770611278,-0.2031622704005919,-0.3573239984899808,0.2760698762821191,84.0,-0.0295191385199915,1.008761511176307,0.08561075,39.0,0.07905690480511492,0.11018110661017039,0.68,0.44462540926075333,0.5725202554667219
2021-03-05,-0.0109699297065117,0.0672129779104014,-0.2443387239905271,-0.2440184272399253,1.112573277888424,1.0234666745988583,1.7364381330314185,44.158641314171824,-0.0490039847186029,0.1887156313282568,64.3756735225634,1.7729632316690225,-0.1397736621806637,-0.1368343947840083,0.4526743912157402,-0.3806061792258784,False,True,False,False,False,False,-0.0003126812445662,0.3357554070933841,0.6299737560762153,0.9082231347076182,0.3776703221392444,0.2159237062393856,-0.1460477252757812,-0.3643355804559934,0.2621479801620067,77.0,-0.0214984498522683,0.9965778511840316,-0.028819036,32.0,0.052087919669159544,0.101213355490888,0.54,0.468469056945565,0.5704221744688689
2021-03-06,-0.0074953249704317,0.0405799507636257,-0.3542090096652305,-0.3909657564709517,1.0903694880997965,1.0649576682853412,1.5446018161729702,43.87844230885301,-0.0432409098125421,0.1850921756572098,62.61508697711095,1.69121155230697,-0.1291059406205752,-0.149636200368902,0.4498069750441691,-0.1368847998417151,False,False,True,False,False,False,0.1627712981324485,0.3194861579955226,0.4334849678423026,0.8758031259833868,0.5119410717863938,0.3111901928762026,-0.0994933800934626,-0.2225804491861459,0.2527231361481137,77.0,-0.0214984498522683,0.9935557305800294,0.114314124,29.0,0.06764447074890755,0.1020585663616792,0.54,0.4863517927091738,0.5684594535353935
2021-03-07,0.0864032661240253,0.2364581400274521,-0.2652552594501597,-0.3833224685239217,1.1165433767448878,1.146528031592728,1.6530945613490984,48.130109879238425,-0.0248325423434806,0.164509922203204,61.608860949187935,1.6966343458926867,-0.0403625426599313,-0.0814572480149311,0.5903238919664929,0.3692174951557814,False,False,False,False,False,False,-0.04974374763705,0.1662420221352915,0.3986596951930938,0.4456479248939761,0.4528308648819472,0.1336098301286364,-0.1928986653652032,-0.152421522996557,0.3657762616490058,76.0,-0.0214984498522683,0.9985530324548436,0.16658074,24.0,0.09237853722095953,0.10622128702461059,0.52,0.4947638445318803,0.5653330371782714
2021-03-08,0.0687688560353823,0.1793615728647004,-0.0778461331707781,-0.2757407179393483,1.1998527941801678,1.3680501730414163,1.6234834475472784,51.53094917124415,-0.00105472008488,0.153255355006908,60.498432957387095,1.7172293357097408,0.0342743225104914,-0.0217176996829048,0.7127738959536778,0.6024290060502937,False,False,False,True,False,False,-0.0652147599046665,-0.0078881589828116,0.3900419620535839,0.1847824436903916,0.5329335606144741,0.027593725506489,-0.175119366542373,-0.092083613292602,0.2435120474491181,81.0,-0.0020886986521218,0.9968868538282246,0.13920367,53.0,0.10408481982589116,0.10834918254822837,0.62,0.5260728833989102,0.5688599380054798
2021-03-09,0.0072406804892368,-0.0508065672501836,0.1224670158901366,-0.219062127152757,1.2414251360874735,1.3345210825065674,1.673396138512215,51.90230305196449,0.0158268874789961,0.1468566169872287,58.10263848627122,1.7118820957553895,0.0504668450073179,-0.021067227206021,0.7304423120436822,-0.290437573963149,True,False,False,False,False,False,0.0818719208012914,0.2030554594616356,0.3188930694288571,0.2582435445955275,0.482064611007019,-0.1086742420073572,-0.1928234152013871,-0.0854858234066804,0.2525485967721624,81.0,0.0167282343856074,1.0033647048255292,0.28038546,41.0,0.1481599809768822,0.11944829750833334,0.62,0.5495546625491827,0.572159296843836
2021-03-10,-0.0797151661581416,-0.0293389586678229,0.0302230513980616,-0.325131451883117,1.0664942295865163,1.307500732965661,1.3682966930140936,47.7206105168781,0.01460004007819,0.1568964781550387,55.00837371954004,1.7255610708603049,-0.0174520455461102,-0.1025303230266828,0.6027033938333327,-0.122316045062458,False,False,False,False,False,False,0.0972650483439444,0.1426798149482027,0.3019581971237169,0.3056647952743155,0.5480601431226438,0.0490295561445621,-0.207832788494867,-0.1555565227562681,0.1565774698158661,68.0,-0.0007717350690978,0.8214171881941731,0.07767125,39.0,0.13053779878042834,0.11675300426205809,0.36,0.502165996911887,0.5584716002732659
