Date,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Bullish_BOS,Bearish_BOS,Target_7d,Target_14d,Target_28d,Target_42d,Target_60d,Target_90d,Target_120d,Dist_to_Swing_High,Dist_to_Swing_Low,Fear_Greed_Score,SP500_Return_7d,BTC_Volatility_30d,Sentiment_Score,News_Volume,Sentiment_EMA_7d,Sentiment_EMA_30d,FearGreed_Score,FearGreed_EMA_7d,FearGreed_EMA_30d
2022-10-03,0.0044368168317772,0.0629330540045648,0.0795714979734563,0.0809039533761367,0.0391224045934067,0.4927895847457095,0.163706004920996,63.327917210534,3.302141731429978e-05,0.0389604566105825,13.568982369534911,0.4916505962804482,0.0624927064554624,0.0540615362288297,-0.0930625239734853,0.2721518987341771,False,False,False,False,True,False,-0.030496804219216,0.0504180815832744,0.401131215578614,0.1158385641966226,0.2813575503148531,0.1072305878750094,0.755779565166762,0.0044466740764281,0.0857143141353353,24.0,-0.0213982252696602,0.6373917300033907,0.067193754,52.0,0.01732287412614202,0.005684805040282578,-0.52,-0.5528386879878666,-0.5294991343128539
2022-10-04,0.0336145512282897,0.0931484389509364,0.1371731796217851,0.1158526756425517,0.0410202201276158,0.4935364247751341,0.2189904711709466,69.06648081233922,4.068365808557016e-05,0.0380052968298512,15.942391759758198,0.5030254625186928,0.0929175051683788,0.0911478480007922,-0.0560234619545365,-0.6417910447761195,False,False,False,False,False,False,-0.0734839514077725,0.0116527165770547,0.336741981240885,0.1043994857681993,0.235196151921411,0.071105756713958,0.7569559329399083,0.0387845918573135,0.1228304396743928,20.0,0.0261099449144703,0.6492090844198,0.18925889,52.0,0.060306877685566064,0.017528294286963585,-0.6,-0.5646290159909,-0.5340475772604117
2022-10-05,-0.0052456408608649,0.0590868293205644,0.1338388167215999,0.1154250678858008,0.0365181137999329,0.4613867527729315,0.2340804743828895,67.27216361346663,4.162400146415193e-05,0.0373716707427605,16.92144255832039,0.5031205314299065,0.0799576421712756,0.086075987364773,-0.0561258834471295,-0.1626984126984126,True,False,False,False,False,False,-0.0827157170649377,0.0145828908270967,0.3213005030433441,0.0980157463204722,0.2428878391935732,0.0755438874914318,0.867798280381778,0.0333497679860878,0.1169558957846242,25.0,0.0344843182458126,0.6491977235066877,0.13423473,51.0,0.07878883987142095,0.02505774152193275,-0.5,-0.5484717619931749,-0.5318509593726433
2022-10-06,-0.0276314082017433,0.0266483499745179,0.0623618167898758,0.1311118468931394,-0.0314491465004821,0.4097751696133239,0.2183015264110301,58.75422852282526,3.233581556623375e-05,0.040080642261551,17.02999292221561,0.4873393820162673,0.04593476025307,0.0571412246662674,-0.0774016647704878,1.390995260663507,False,False,False,False,False,False,-0.0626689795998344,0.0877365828838623,0.4028017039380676,0.1071516486801332,0.2681248841997916,0.1653968460688965,1.3162939907721545,0.0051877289050684,0.0865153261310728,26.0,0.0263090062892422,0.62408119287437,0.30868173,51.0,0.13626206151748782,0.04335606313056215,-0.48,-0.5313538214948812,-0.5285057361873114
2022-10-07,0.0209152047338256,0.0478159274928476,0.0822312618374482,0.1052268469967116,-0.0394057449838741,0.4269949365434219,0.2346414253190385,62.60133743705456,2.9813328664700186e-05,0.0391120104136605,17.67020385198419,0.4669100473055865,0.0627686154525705,0.0790806880436522,-0.0527377225105041,0.4003964321110009,False,False,False,False,False,False,0.0247893176969777,0.0714800687452881,0.4553549644478177,0.0986762555903252,0.244765233315342,0.1369434129104189,1.2478940735498545,0.0264328344576315,0.1094793279034345,23.0,-0.0215753344233883,0.6237694823140227,-0.027168041,47.0,0.09540453586433147,0.038806120922452496,-0.54,-0.5335153661211609,-0.5292473015945817
2022-10-08,-0.0196872037590111,0.0215862413209178,0.0601950896583152,0.0895584334165523,-0.0981179499628846,0.4319542526672069,0.2296694264021729,57.190650105836745,2.093814671240672e-05,0.0391267910151179,16.233236718974393,0.4732445254622683,0.0356397910019154,0.0566996448036103,-0.0661168604307793,-0.5414012738853503,False,False,False,False,False,False,0.0294550779714014,0.1026019654244761,0.4715267655810239,0.1408935210670014,0.2663230633336034,0.1779578294193747,1.2751596553054931,0.0064228586310702,0.0878503875713103,24.0,-0.0215753344233883,0.6242302087667134,-0.05197835,42.0,0.05855881447683137,0.0329490583025737,-0.52,-0.5301365245908707,-0.5286507014917055
2022-10-09,-0.0034422559034909,0.0029600640687822,0.0640789296338505,0.0407193884760999,-0.1165780645667897,0.4627395189463551,0.2919605382900529,56.28517328608382,1.2774578898640162e-05,0.037794388325805,15.838902134345242,0.4481521895089112,0.0280954045467269,0.0517372224009761,-0.0642659826271165,0.4783950617283949,False,False,True,True,False,False,0.0423645086287268,0.2598521766337878,0.4477832000425701,0.173645315677044,0.3091132891926254,0.182019648611548,1.255911145407435,-0.0460525466399732,0.0137328804074867,22.0,-0.0215753344233883,0.5078295969962039,0.02226641,20.0,0.049485713430422254,0.03225985520506539,-0.56,-0.5376023934431531,-0.5306732368793374
2022-10-10,-0.0294947552233704,-0.0309715079863655,0.0319615460181991,-0.00253347245589,-0.1600042649887456,0.463833003090761,0.3156355868274051,49.21258817898126,-1.181188951536398e-06,0.0386458549483782,14.36657290659956,0.458366866939595,-0.005261319750362,0.021926623656747,-0.0863218973710833,-0.8298538622129437,False,False,False,False,False,True,0.0834601537721865,0.2645864373972225,0.4708268889492515,0.2054793517267585,0.3307964520439418,0.2813292160152262,1.7004058057162794,-0.0737781040713661,-0.0157302824709633,22.0,-0.0077432127339435,0.5058325962703153,-0.020341855,76.0,0.03202882143719324,0.028866196511674477,-0.56,-0.5432017950823649,-0.5325652861129286
2022-10-11,-0.0117378524519633,-0.0763239116666185,0.0168245272843178,-0.0046094586110849,-0.19503130886297,0.3853907999508462,0.4516918404473728,46.74657329859757,-1.343825678453518e-05,0.0378858443703042,12.61976235765763,0.4589696202224556,-0.0198002230269989,0.0107456785705431,-0.092256195573965,1.9079754601227,False,True,False,False,False,False,0.0918890375554596,0.3406057050797249,0.4045174761326148,0.2764373183289095,0.342659108754672,0.2887576208557511,1.093172534375236,-0.0845864028210929,-0.0272159547533024,24.0,0.000897620399942,0.5049598845202974,-0.1350192,85.0,-0.009733183437113997,0.0182929452489835,-0.52,-0.5374013463117737,-0.5317546224927397
2022-10-12,-0.015259569858534,-0.0863378406642877,-0.0272510113437234,-0.0358368707070044,-0.1979660358737553,0.3374631526584529,0.4276004449122812,43.72048177053353,-2.4787069189044825e-05,0.0377125423478065,12.535804551725366,0.4580882480821513,-0.0348140902914342,-0.0035681204980884,-0.1013651389295925,1.6054852320675104,False,True,False,False,False,False,0.1060724681564423,0.4128224934905049,0.1550690876522025,0.4540004453940208,0.4057857533378636,0.3442793870552799,1.0847015647650684,-0.0984491815367776,-0.041947536192515,20.0,-0.0279531567811543,0.4933627080568638,0.00846373,73.0,-0.005183955051768599,0.017658802336421184,-0.6,-0.5530510097338303,-0.5361575500738534
2022-10-13,-0.0060123498275713,-0.0647187822901158,-0.0380704323155978,0.0131962631060448,-0.1381419081460303,0.3343768576415966,0.3751225916643345,42.56374109590719,-3.261776276911847e-05,0.0394063128838792,12.618751938536816,0.4154868094164284,-0.0404428214734279,-0.0087739555847193,-0.1017290789254084,-0.7319838056680161,False,True,False,False,False,False,0.1604615223547019,0.7949659376821078,0.3054536031214203,0.464341900878487,0.364184554000207,0.3780807709905556,1.2923440899993717,-0.1038533582648848,-0.0476904014012002,20.0,-0.032444238890323,0.3677112468088099,-0.08721666,83.0,-0.025692131383917315,0.010892643451467338,-0.6,-0.5647882573003727,-0.5402764178110241
