Date,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Bullish_BOS,Bearish_BOS,Target_7d,Target_14d,Target_28d,Target_42d,Target_60d,Target_90d,Target_120d,Dist_to_Swing_High,Dist_to_Swing_Low,Fear_Greed_Score,SP500_Return_7d,BTC_Volatility_30d,Sentiment_Score,News_Volume,Sentiment_EMA_7d,Sentiment_EMA_30d,FearGreed_Score,FearGreed_EMA_7d,FearGreed_EMA_30d
2021-05-10,-0.1113609242015449,-0.1190019343338286,-0.1106526953669285,0.2300931779257978,0.3353784959935163,0.0894666640098541,1.355576362094751,49.30078186029042,-0.358107297031434,0.1429158782812886,42.13583938896511,1.5178361409586574,-0.0665225818411555,0.1248560669568449,0.9741357296970112,0.0332509557941582,False,False,False,False,False,False,-0.1584771624220822,-0.4125533199927395,-0.5180031799743746,-0.6307341563012938,-0.593512157831964,-0.504933779098062,-0.257634347907715,-0.3146830655705998,0.5660165130819337,72.0,-0.005485802395661,0.7558560499201268,0.23772666,69.0,0.19859260527271783,0.18476120047833966,0.44,0.33393354536855835,0.2752255242008685
2021-05-11,-0.0040864153411567,-0.0381899251860779,-0.095195350359627,0.2282630071720615,0.3767099859011567,0.1725313358516589,1.3526792039277558,49.05808214516514,-0.4155090645467394,0.1387218745093021,40.17128570368724,1.518000195367213,-0.0741199792292251,0.1135976445519275,0.9482612918151436,-0.2807723839388693,False,False,False,False,False,False,0.0554250810959884,-0.4414728276337717,-0.5146788516166622,-0.671532109362839,-0.6014599680432247,-0.5011072791339064,-0.2916289295195433,-0.3174778410092798,0.5596301766769056,61.0,-0.0069768391203228,0.7576270090757452,-0.02493277,50.0,0.1427112614399102,0.1712325572178976,0.22,0.30545015902641875,0.2716625871556512
2021-05-12,0.0251500538085919,-0.0904033125524234,-0.116654104755369,0.1825776023961006,0.4273401505415091,0.1469303499306991,1.2695889599444623,50.68425681748518,-0.4122434926532006,0.1584621439630819,37.38021566034112,1.5023338105583766,-0.0559057123369658,0.1332768193546931,0.9792009637096524,4.382422026480527,False,False,False,False,False,False,-0.3234913397619497,-0.3793872190168253,-0.4666763249922305,-0.6532969415326597,-0.6047292577742075,-0.5065125046802379,-0.3200293803430446,-0.3000946947163156,0.5993523734832146,68.0,-0.0314039431281374,0.9033426462287788,0.24879007,54.0,0.16923096368356844,0.17623626774671344,0.36,0.3190876192698141,0.27736177508109305
2021-05-13,-0.0301552042188306,-0.0521415990058897,-0.2678356343848257,0.2088568405847765,0.3760951463004647,0.09984645999062,1.132042272353549,48.68259008728409,-0.4311090924626772,0.1758753529362668,37.56345615360526,1.4913253157001485,-0.0835012382399854,0.0905390774486021,0.903104718302546,-0.2416399493012827,False,False,False,True,False,False,-0.236037731950149,-0.3713243535358934,-0.5018255819333705,-0.6400633391747164,-0.554358048328198,-0.480835909995683,-0.3534006776962639,-0.3208854322063321,0.068833746796992,31.0,-0.0126035610601961,0.8751131103452866,-0.16673648,49.0,0.08523910186919792,0.1541089934679633,-0.38,0.14431571445236058,0.2349513379790871
2021-05-14,0.0591019483249046,0.0172189693948283,-0.184398988827302,0.3005713814620815,0.4202650986365944,0.1346768676800641,0.9842766734021308,52.68459752519976,-0.3627043832703582,0.1612921353127157,33.35396915519262,1.4950007103085243,-0.0353397935550669,0.1460089389334636,0.9997077827053986,-0.45601675990515,False,False,False,False,False,False,-0.4312189809310566,-0.5073243191829444,-0.5722343955749525,-0.6940588363385147,-0.6166778543418677,-0.4754547946113268,-0.3517522058916157,-0.2795386347730958,0.1339079691954269,26.0,0.0015010010563137,0.8760081562364448,0.0929718,48.0,0.08717227684135156,0.15016465851892133,-0.48,-0.011763214160729563,0.18882544520624278
2021-05-15,-0.1010760463999134,-0.095443793858678,-0.2374233654876285,0.1307230270121145,0.3717891193616749,0.0863040535896609,0.9412292639436144,46.18675956211509,-0.418888868249874,0.1766080417831281,32.83178700977083,1.528010994473117,-0.1287372195363387,0.0297594818184514,0.7920463446309323,-0.0865547300264126,False,False,True,False,False,False,-0.417480414650743,-0.5053081596154725,-0.5274527509671163,-0.670594511534538,-0.5814031121058482,-0.4141603041365522,-0.2504083965487153,-0.3479909317249424,0.0248989267710186,27.0,0.0015010010563137,0.896917826146171,-0.032699294,18.0,0.057204384033940125,0.13836698413781065,-0.46,-0.12382241062054718,0.14696573906390453
2021-05-16,-0.0301247959797099,-0.1925513840076592,-0.228652812921524,0.1346151906691303,0.2846924211887653,0.1669481361872065,0.9324265509998966,44.53631219254221,-0.4695645059069288,0.1826654545570348,35.69774939670559,1.5268405857046772,-0.1469668657585468,-0.0066433918201032,0.7245190905920604,-0.0246557206150956,False,False,False,False,False,True,-0.5097405916697526,-0.4629235963486308,-0.4779501048414391,-0.6329979316568037,-0.54121447811269,-0.4022964934244165,-0.3197924004320153,-0.367339670251763,-0.005515529584588,20.0,0.0015010010563137,0.8946789913821924,0.16342501,17.0,0.0837595413811966,0.13998363118846585,-0.6,-0.24286680796541038,0.09877440105978169
2021-05-17,-0.0913516667833945,-0.1725421265895089,-0.2915440609233376,0.0525656016414491,0.0653126831818279,0.0774788464824834,0.847011057218423,40.128066745689246,-0.5702604855903288,0.1962601469496309,41.01690047723951,1.562571580995883,-0.2121877543042099,-0.0956570952929897,0.5623480470696547,-0.1939707794702379,False,True,False,False,False,False,-0.3019242571026861,-0.3496339759602259,-0.4320788336479606,-0.5335885881725856,-0.5442783323382829,-0.3495334019211693,-0.2186351329253551,-0.4225730115574077,-0.0923373162445423,27.0,-0.00916455662628,0.9153211442785129,-0.08333288,42.0,0.041986435703036507,0.1255761142516975,-0.46,-0.2971501059740578,0.0627244397010861
2021-05-18,0.222399317495858,0.0539436062475058,0.015753681061428,0.3969800761175754,0.3356949388902476,0.2373344169728517,0.9109603144040448,53.13563730948643,-0.3784399893041131,0.1636773540694406,40.64193468175402,1.676849720708771,-0.0115008077090411,0.1243249472943218,0.9333794089308968,0.313304614259114,False,False,False,False,False,False,-0.4708035820162288,-0.4812533351120598,-0.5231254552692653,-0.6134443925649236,-0.6578287785231488,-0.4716545120360488,-0.3698657802679949,-0.2787532404696516,0.1337342772476392,21.0,-0.025064620429499,0.8845984518491777,0.15284258,38.0,0.06970047209530869,0.12733524115624123,-0.58,-0.36786257948054335,0.02125834681714507
2021-05-19,-0.4196035823577048,-0.3908100299187907,-0.4812133424712143,-0.0299959199094343,-0.0467841237716704,-0.2959096111484414,0.3148450859043322,37.897340838234754,-0.6356985585982533,0.2885253222003612,47.42710986880922,2.256744972994216,-0.3312467528407738,-0.2592001062032801,0.2633286274244676,0.0115875161128291,False,False,False,False,False,True,-0.082624040962324,-0.1252079191829118,-0.3389048654115662,-0.4152541424169791,-0.472756858765884,-0.2085471385093508,-0.0444673423222985,-0.5259192136063224,-0.2547881420375206,23.0,-0.0175218917377393,1.008915453685098,-0.20680201,54.0,0.0005748514374330563,0.105777999111568,-0.54,-0.41089693461040755,-0.014951869106541709
