Date,Log_Return_1d,Log_Return_7d,Log_Return_14d,Log_Return_30d,Log_Return_60d,Log_Return_90d,Log_Return_120d,RSI_14,MACD_Hist,ATR_14_Pct,BB_Width,Volatility_30d,Close_to_SMA20,Close_to_SMA50,Close_to_SMA200,Volume_Change_1d,Bullish_FVG,Bearish_FVG,Swing_High,Swing_Low,Bullish_BOS,Bearish_BOS,Target_7d,Target_14d,Target_28d,Target_42d,Target_60d,Target_90d,Target_120d,Dist_to_Swing_High,Dist_to_Swing_Low,Fear_Greed_Score,SP500_Return_7d,BTC_Volatility_30d,Sentiment_Score,News_Volume,Sentiment_EMA_7d,Sentiment_EMA_30d,FearGreed_Score,FearGreed_EMA_7d,FearGreed_EMA_30d
2024-02-23,-0.0870114045500746,-0.1670540655828577,-0.0870114045500746,0.0,-0.5465436541482775,1.011600922013647,2.3978952831335376,40.72375393655022,-1.1476730747600773e-07,0.10201021098077,44.72136220509563,1.1310973323897529,-0.0833333273331947,-0.0924092400572842,0.8318068384259019,0.0474069331333213,False,False,False,False,False,False,1.272727197562422,1.9090908790249688,0.9999999999999996,0.9999999999999996,1.272727197562422,2.1818182419500625,0.9090908790249688,-0.266666642413474,0.2222221885372344,76.0,0.0270142481244877,0.3240543856591272,0.13133338,366.0,0.1732502643373094,0.17589373118507076,0.52,0.49247396539208466,0.3843796798146217
2024-02-24,0.0870114045500746,-0.080042661032783,-0.080042661032783,0.0870114045500746,-0.2876820345561689,1.0986123265637218,2.4849066876836123,48.93802383542372,-1.0700061701819578e-07,0.0927825004248697,41.68436624182419,1.1711083725916085,-0.0082644317500615,-0.0115320975593892,0.9785656055051032,-0.2803126431328817,False,False,False,False,False,False,1.0,1.833333282805852,0.8333332828058514,0.916666641402926,1.083333207014629,1.7499999242087776,0.6666665656117033,-0.1999999514936146,0.3333333333333333,72.0,0.0270142481244877,0.3226702116064216,0.12865679,227.0,0.1621018956680955,0.17284618657057937,0.44,0.4793554740440635,0.3879680875685171
2024-02-25,0.0,-0.080042661032783,0.0,0.0,-0.22314349068123,1.0986123265637218,2.4849066876836123,48.93802383542372,-9.7728305334539e-08,0.0921075617228843,38.23575105233248,1.1310973323897529,-0.0163934145144073,-0.0131578676732339,0.959183737713578,0.1437545310615746,False,False,False,False,False,False,1.2499999242087776,1.583333207014629,1.0,1.0,1.2499999242087776,1.9166666414029256,0.8333332828058514,-0.1999999514936146,0.3333333333333333,74.0,0.0270142481244877,0.2931879951380977,0.18603057,137.0,0.16808406342415969,0.17369679173972602,0.48,0.4795166055330476,0.3939056303060321
2024-02-26,0.080042661032783,0.0,0.0,0.080042661032783,-0.1431008296484469,1.1786549875965049,2.5649493487163952,56.00818240160907,-2.395799937881909e-08,0.0899383521376774,34.39151471879497,1.1650454544605795,0.0526315595675539,0.0638297666479245,1.1001615221078784,1.5994453894167142,False,False,False,False,False,False,1.923076826207664,1.3846153792337592,0.9230768961687956,0.8461539322598546,1.0000000000000002,1.6153846907273728,0.7692308284286501,-0.1333333212067371,0.4444443770744687,72.0,0.0136861405756023,0.333258328675119,0.1518681,343.0,0.16403007380179285,0.17228848936520771,0.44,0.4696374541497857,0.39687946060886875
2024-02-27,0.1431008296484468,0.22314349068123,0.1431008296484468,0.22314349068123,0.0,1.3217558172449515,2.708050178364842,66.11391509812195,1.5024352906400214e-07,0.0866646757421067,33.89548316634265,1.263672063333212,0.1904761526665092,0.2214983322533552,1.394253725383835,1.3420263664226375,True,False,False,False,False,False,1.0666666909198592,0.933333430346104,0.8000000485063853,0.4666667151730517,0.6666666666666666,1.5999999757468073,0.4666667151730517,0.0,0.6666665656117033,79.0,0.0095866634402833,0.3552776421099661,0.29971746,466.0,0.19795191937693746,0.1805097130256699,0.58,0.4972280906123393,0.4086936889566837
2024-02-28,0.2363887589169728,0.4595322495982029,0.3053815914255796,0.4595322495982029,0.3053815914255796,1.5581445761619244,2.944438937281815,77.33035958322394,5.055543475190277e-07,0.0823293657125322,49.873218015516144,1.494147172028527,0.4559386268238574,0.5347333651954256,1.987421246772552,0.5962440203966437,False,False,False,False,True,False,0.5789473986535647,0.684210596858318,0.3684210979803473,0.2105263964095062,0.3157894988779707,1.1578947973071296,0.3157894988779707,0.266666642413474,1.1111109426861725,82.0,0.0127421756951321,0.448967862125122,0.28047717,449.0,0.21858323107666366,0.18695922613213262,0.64,0.5329210679592545,0.42361667676592996
2024-02-29,0.1466035264116678,0.6061357760098707,0.4519851178372475,0.6931471805599453,0.5260931149770876,1.7047481025735922,3.091042463693483,82.11256328294583,8.907851500972978e-07,0.0855043910209423,74.37415174241411,1.514833629142768,0.6236162440881334,0.7600000044237822,2.4003091404115127,0.8270295347244458,True,False,False,False,False,False,0.2272727197562424,0.5454545604875158,0.272727280243758,0.0,0.1818181592687267,0.6363636814625471,0.0454545604875157,0.4666667151730517,1.4444443770744686,80.0,0.0239810726167492,0.4587613236596045,0.21443051,447.0,0.2175450510569408,0.18873156709120617,0.6,0.5496908009694409,0.43499624600683773
2024-03-01,0.1278333384373501,0.8209805189972954,0.6539264534144376,0.8209805189972954,0.5108256237659907,1.6094379124341005,3.218875802130833,85.42393637264587,1.272544388214692e-06,0.0841550189735821,100.05429391629728,1.5553752486619892,0.7667844057370141,0.9716087745437598,2.7907504690249176,-0.3458581366729193,True,False,False,False,False,False,0.2800000291038312,0.1999999999999998,0.0400000145519156,-0.3199999708961688,-0.0799999563442532,0.3600000582076624,-0.1199999708961689,0.6666666666666666,1.777777609352839,80.0,0.0306936075550336,0.453559718626064,0.24402624,389.0,0.22416534921437462,0.1922989655812365,0.6,0.5622681007270807,0.4456416494902676
2024-03-02,-0.0408219338872752,0.6931471805599453,0.6131045195271623,0.78015858511002,0.6131045195271623,1.568615978546825,3.1780538682435577,80.10089001449597,1.3739443713024515e-06,0.0992570818692831,111.11200268308812,1.5708558237338006,0.6271186975767061,0.8633540934065629,2.5740879836105206,-0.0138585645387949,False,False,False,False,False,False,0.4166666414029258,0.0416666035073146,0.1249999621043887,-0.3750000378956112,-0.041666679298537,0.4166666414029258,-0.041666679298537,0.6000000970127707,1.6666666666666667,80.0,0.0306936075550336,0.4585591276666378,0.206838,226.0,0.21983351112090022,0.1932369675979617,0.6,0.5717010755453105,0.45560025274896
2024-03-03,0.117783001971395,0.8109301825313404,0.7308875214985573,0.8979415870814152,0.8109301825313404,1.5040773630912856,3.2958368702149525,83.43563050470678,1.546444062509019e-06,0.0977994994404499,125.8995325935395,1.5997723487844868,0.7475728132478847,1.0579268208144823,2.9416058396583447,-0.0208516842379642,False,False,False,False,False,False,0.1481481306818576,0.0370370495129588,0.0370370495129588,-0.4074074099025918,-0.0740740990259177,0.2222222297077753,-0.0370370495129588,0.8000000485063853,1.9999998989450367,83.0,0.0306936075550336,0.4576780265718269,0.15361378,141.0,0.20327857733281307,0.1906806326541288,0.66,0.5937758066589829,0.4687873332167691
2024-03-04,0.3417492476268076,1.072636769125365,1.072636769125365,1.3350010475850824,1.1526794301581482,1.5581445761619244,3.63758611784176,90.03188672323495,2.261481546857503e-06,0.1039993016368762,164.57372572939795,1.8722905294388024,1.2754490049410423,1.7941175150798134,4.397727030955565,2.1812338090251173,False,False,False,False,False,False,-0.1842105011220293,-0.3684210022440586,-0.3157894510098263,-0.6052631503366088,-0.289473651458638,-0.157894701570841,-0.3421052505610146,1.533333284826948,3.222221885372345,82.0,0.008596744313667,0.507454072248393,0.2498679,378.0,0.21492590830111394,0.1944991661090893,0.64,0.6053318549942371,0.4798333117189131
2024-03-05,-0.2035989243585662,0.7259370151183518,0.9490805057995818,1.1314021232265163,1.0360919103496566,1.488077028186904,3.433987193483194,70.72942281633709,2.1252156316929306e-06,0.1598517338321798,171.08824823732684,2.058610434686954,0.7663817486644808,1.2238163215507476,3.308547543866343,-0.2764135828461429,False,False,False,False,False,False,-0.0645160930688874,-0.2903225655026896,-0.2580644896297066,-0.5161290379364915,-0.0967741689418703,0.0322580758729829,-0.2903225655026896,1.0666666909198592,2.4444442760195058,90.0,-0.0019965489887528,0.5805604488436822,0.22794479,453.0,0.21818062905508198,0.19665694838056652,0.8,0.6539988912456778,0.5004892270918865
2024-03-06,-0.0327898345584066,0.4567584216429725,0.9162906712411752,1.0986122886681098,1.00330207579125,1.0986122886681098,3.4011973589247875,68.47097641655559,1.8405746066972568e-06,0.1748101212989486,172.7821189144006,2.0693203746846085,0.634877352594234,1.10378676206124,3.084411062653855,-0.5173582965409691,False,False,False,False,False,False,0.0666666909198594,-0.1999999514936146,-0.266666642413474,-0.5333333151434388,-0.1333333212067369,0.1000000363797891,-0.2999999878734036,0.9999999999999998,2.3333331312234065,75.0,0.0069253231089172,0.583909199841686,0.19143915,385.0,0.2114952597322905,0.19632031634078262,0.5,0.6154991684342583,0.5004576640537003
